# Orientation data file - Thu Sep 30 10:24:39 - min reliable 7
# ../mkd /home/dfisher/pisces2 /home/dfisher/pisces2/final_short_list
# 18 distances, 10 angles

ALA ALA

# a1 < 30, a2 < 30

17  0.141 	# ((195 / 95864) / (52000 / 22209512))
18  0.025 	# ((202 / 95864) / (47994 / 22209512))
19  0.101 	# ((194 / 95864) / (49698 / 22209512))
20  0.016 	# ((2101 / 95864) / (494444 / 22209512))

# a1 30-90, a2 30-90, torsion > 90

3   0.000 	# ((0 / 95864) / (0 / 22209512)) ?
4   0.000 	# ((0 / 95864) / (106 / 22209512)) ?
5   0.277 	# ((10 / 95864) / (3056 / 22209512))
6  -0.094 	# ((61 / 95864) / (12858 / 22209512))
7   0.502 	# ((36 / 95864) / (13780 / 22209512))
8   0.095 	# ((54 / 95864) / (13754 / 22209512))
9   0.036 	# ((83 / 95864) / (19934 / 22209512))
10  0.059 	# ((133 / 95864) / (32702 / 22209512))
11  0.236 	# ((154 / 95864) / (45158 / 22209512))
12  0.284 	# ((148 / 95864) / (45540 / 22209512))
13  0.297 	# ((149 / 95864) / (46470 / 22209512))
14  0.200 	# ((161 / 95864) / (45542 / 22209512))
15  0.164 	# ((178 / 95864) / (48568 / 22209512))
16  0.165 	# ((184 / 95864) / (50274 / 22209512))
17  0.148 	# ((192 / 95864) / (51552 / 22209512))
18  0.243 	# ((170 / 95864) / (50204 / 22209512))
19  0.109 	# ((200 / 95864) / (51656 / 22209512))
20  0.054 	# ((1932 / 95864) / (472580 / 22209512))

ALA ASN

# a1 < 30, a2 < 30

3   0.000 	# ((0 / 67144) / (0 / 22209512)) ?
4   0.000 	# ((0 / 67144) / (14 / 22209512)) ?
5   0.000 	# ((0 / 67144) / (116 / 22209512)) ?
6   0.000 	# ((1 / 67144) / (1526 / 22209512)) ?
7   0.249 	# ((16 / 67144) / (6786 / 22209512))
8   0.835 	# ((16 / 67144) / (12200 / 22209512))
9   1.055 	# ((18 / 67144) / (17106 / 22209512))
10  0.923 	# ((23 / 67144) / (19148 / 22209512))
11  0.553 	# ((34 / 67144) / (19550 / 22209512))
12  0.865 	# ((23 / 67144) / (18068 / 22209512))
13  1.005 	# ((18 / 67144) / (16262 / 22209512))
14  0.688 	# ((23 / 67144) / (15142 / 22209512))
15  0.683 	# ((22 / 67144) / (14402 / 22209512))
16  0.385 	# ((30 / 67144) / (14584 / 22209512))
17  0.412 	# ((29 / 67144) / (14478 / 22209512))
18  0.628 	# ((23 / 67144) / (14256 / 22209512))
19  0.298 	# ((32 / 67144) / (14260 / 22209512))
20  0.222 	# ((256 / 67144) / (105736 / 22209512))

# a1 < 30, a2 30-90

3   0.000 	# ((0 / 67144) / (0 / 22209512)) ?
4   0.000 	# ((0 / 67144) / (40 / 22209512)) ?
5   0.000 	# ((4 / 67144) / (1128 / 22209512)) ?
6   0.121 	# ((22 / 67144) / (8214 / 22209512))
7   0.308 	# ((36 / 67144) / (16200 / 22209512))
8   1.031 	# ((19 / 67144) / (17624 / 22209512))
9   0.225 	# ((50 / 67144) / (20722 / 22209512))
10  0.290 	# ((60 / 67144) / (26512 / 22209512))
11  0.122 	# ((85 / 67144) / (31760 / 22209512))
12  0.271 	# ((81 / 67144) / (35150 / 22209512))
13  0.165 	# ((88 / 67144) / (34318 / 22209512))
14  0.207 	# ((85 / 67144) / (34598 / 22209512))
15 -0.033 	# ((113 / 67144) / (36150 / 22209512))
16 -0.057 	# ((115 / 67144) / (35942 / 22209512))
17 -0.057 	# ((113 / 67144) / (35322 / 22209512))
18 -0.067 	# ((113 / 67144) / (34942 / 22209512))
19  0.093 	# ((97 / 67144) / (35204 / 22209512))
20 -0.067 	# ((943 / 67144) / (291774 / 22209512))

# a1 < 30, a2 90+

3   0.000 	# ((0 / 67144) / (0 / 22209512)) ?
4   0.000 	# ((0 / 67144) / (104 / 22209512)) ?
5   0.000 	# ((4 / 67144) / (1736 / 22209512)) ?
6  -0.475 	# ((31 / 67144) / (6374 / 22209512))
7   0.261 	# ((20 / 67144) / (8590 / 22209512))
8  -0.207 	# ((50 / 67144) / (13446 / 22209512))
9  -0.487 	# ((111 / 67144) / (22558 / 22209512))
10 -0.553 	# ((210 / 67144) / (39966 / 22209512))
11 -0.208 	# ((187 / 67144) / (50226 / 22209512))
12 -0.251 	# ((218 / 67144) / (56102 / 22209512))
13 -0.245 	# ((226 / 67144) / (58534 / 22209512))
14 -0.406 	# ((276 / 67144) / (60834 / 22209512))
15 -0.430 	# ((286 / 67144) / (61558 / 22209512))
16 -0.472 	# ((293 / 67144) / (60454 / 22209512))
17 -0.365 	# ((247 / 67144) / (56730 / 22209512))
18 -0.381 	# ((247 / 67144) / (55804 / 22209512))
19 -0.467 	# ((266 / 67144) / (55178 / 22209512))
20 -0.527 	# ((2643 / 67144) / (516184 / 22209512))

# a1 30-90, a2 < 30

3   0.000 	# ((0 / 67144) / (0 / 22209512)) ?
4   0.000 	# ((0 / 67144) / (72 / 22209512)) ?
5   0.000 	# ((3 / 67144) / (936 / 22209512)) ?
6  -0.260 	# ((32 / 67144) / (8164 / 22209512))
7   0.432 	# ((33 / 67144) / (16814 / 22209512))
8   0.465 	# ((36 / 67144) / (18964 / 22209512))
9   0.436 	# ((43 / 67144) / (21990 / 22209512))
10  0.508 	# ((51 / 67144) / (28032 / 22209512))
11  0.897 	# ((44 / 67144) / (35694 / 22209512))
12  0.904 	# ((47 / 67144) / (38402 / 22209512))
13  0.789 	# ((53 / 67144) / (38574 / 22209512))
14  0.698 	# ((58 / 67144) / (38562 / 22209512))
15  0.659 	# ((63 / 67144) / (40288 / 22209512))
16  0.523 	# ((71 / 67144) / (39610 / 22209512))
17  0.456 	# ((76 / 67144) / (39680 / 22209512))
18  0.665 	# ((62 / 67144) / (39872 / 22209512))
19  0.638 	# ((63 / 67144) / (39430 / 22209512))
20  0.483 	# ((629 / 67144) / (337338 / 22209512))

# a1 > 90, a2 < 30

3   0.000 	# ((0 / 67144) / (0 / 22209512)) ?
